date,open,high,low,close,volume,vwap,pct_change,cap,returns,prev_close,amount
2018-06-28,99.6,99.74,91.88,92.3,2919900,95.3825724469918,-8.78545310801462,36929230000,-8.78545310801462,101.19,278510244
2018-06-29,91.07,98.5,91.06,96.81,2220400,95.1892637326706,4.88624052004333,38733681000,4.88624052004333,92.3,211354624
2018-07-02,96,98.62,95,96.37,1774800,97.3090247728256,-0.45449850222083,38557637000,-0.45449850222083,96.81,172708728
2018-07-03,97.69,106.01,97.69,106.01,2813900,102.630260143226,10.0031130019716,42414601000,10.0031130019716,96.37,288788518
2018-07-04,106.93,112.58,106.66,107.4,3575500,109.143661503859,1.31119705688143,42970740000,1.31119705688143,106.01,390244144
2018-07-05,109,109,99,99.6,3035800,101.992464497393,-7.26256983240225,39849960000,-7.26256983240225,107.4,309624950
2018-07-06,100.01,102.3,96.1,99.13,2310500,99.2025325769449,-0.471887550200803,39661913000,-0.471887550200803,99.6,229202789
2018-07-09,98.43,102.7,98.02,101.01,1721400,100.569273507402,1.89649954605065,40414101000,1.89649954605065,99.13,173119344
2018-07-10,101.87,101.9,98.75,99.97,1499500,99.5393290348741,-1.02960102960103,39997997000,-1.02960102960103,101.01,149254446
2018-07-11,98,98.1,95,96.61,1681700,96.2295479507366,-3.36100830249075,38653661000,-3.36100830249075,99.97,161824708
2018-07-12,98.34,104.38,98.2,102.35,2619700,102.096424349284,5.94141393230514,40950235000,5.94141393230514,96.61,267461084
2018-07-13,102.26,107.16,100.45,102.56,2685600,103.0212681186,0.205178309721539,41034256000,0.205178309721539,102.35,276670724
2018-07-16,92.3,92.3,92.3,92.3,923100,92.3,-10.0039001560062,36929230000,-10.0039001560062,102.56,85202130
2018-07-17,83.07,83.07,83.07,83.07,756600,83.07,-10,33236307000,-10,92.3,62850762
2018-07-18,76.5,87,76.5,82.98,21406900,79.6346005062114,-0.108342361863486,33200298000,-0.108342361863486,83.07,1704727222
2018-07-19,80.95,81.35,76.78,77.41,9523500,79.1093782469109,-6.71246083393589,30971741000,-6.71246083393589,82.98,753396186
2018-07-20,78.09,79.47,76.8,78.86,5773200,78.447160428391,1.87314300477975,31551886000,1.87314300477975,77.41,452893500
2018-07-23,77,77.85,74,76,7133900,75.9301676306558,-3.62668019274664,30407600000,-3.62668019274664,78.86,541678071
2018-07-24,77.81,81.68,76.83,80.23,9839600,79.3132580556153,5.56578947368422,32100023000,5.56578947368422,76,780407958
2018-07-25,80.45,81.6,78.92,79.32,6686500,80.0666679229351,-1.13423906269477,31735932000,-1.13423906269477,80.23,535363293
2018-07-26,79.61,81.1,78.52,78.88,5351100,79.5836992385882,-0.554715078164397,31559888000,-0.554715078164397,79.32,425861288
2018-07-27,78.49,79.58,75.88,76.6,5243400,77.7741410831051,-2.89046653144015,30647660000,-2.89046653144015,78.88,407801398
2018-07-30,77.01,77.55,73.56,74.19,4592100,74.9756860741676,-3.1462140992167,29683419000,-3.1462140992167,76.6,344298997
2018-07-31,74.6,74.9,72.81,73.12,3756300,73.6953788044971,-1.44224288987734,29255312000,-1.44224288987734,74.19,276825194
2018-08-01,73.11,73.5,70.8,70.8,5285500,71.7975161181016,-3.17286652078776,28327080000,-3.17286652078776,73.12,379486992
2018-08-02,70.24,73.52,69.52,71.02,6951100,71.6030678850048,0.310734463276836,28415102000,0.310734463276836,70.8,497720658
2018-08-03,71.4,72.51,68.58,68.9,5713200,71.0031850823952,-2.98507462686564,27566890000,-2.98507462686564,71.02,405655113
2018-08-06,71.18,74.3,70.5,71.09,7611900,72.231775094408,3.17851959361393,28443109000,3.17851959361393,68.9,549821410
2018-08-07,71.05,76.26,71.05,76.02,9401200,74.2756980223564,6.93487128991417,30415602000,6.93487128991417,71.09,698283589
2018-08-08,75.27,75.36,72.38,73.19,6278100,73.806972760266,-3.72270455143383,29283319000,-3.72270455143383,76.02,463370877
2018-08-09,72.7,76.89,71.95,75.01,7563400,75.1369867813312,2.48667850799291,30011501000,2.48667850799291,73.19,568290635
2018-08-10,74.5,76.25,73.9,74.62,4621800,74.9453751348507,-0.519930675909886,29855462000,-0.519930675909886,75.01,346380886
2018-08-13,73,75,72.32,74.96,3460900,73.6827289695863,0.45564191905655,29991496000,0.45564191905655,74.62,255011504
2018-08-14,74.85,76.77,74.85,75.8,4355300,76.024992428798,1.1205976520811,30327580000,1.1205976520811,74.96,331113094
2018-08-15,76.33,76.33,72.2,72.4,4979600,73.734823517646,-4.48548812664906,28967240000,-4.48548812664906,75.8,367167199
2018-08-16,70.73,72.02,69.52,70.78,3734700,70.9765982769816,-2.23756906077349,28319078000,-2.23756906077349,72.4,265078076
2018-08-17,71.5,72.18,69.89,70,2803300,70.8970191229307,-1.10200621644532,28007000000,-1.10200621644532,70.78,198748166
2018-08-20,70.1,71.5,69.49,71.41,2718200,70.5946508719005,2.01428571428571,28571141000,2.01428571428571,70,191890380
2018-08-21,71.6,74.5,70.66,73.09,4444900,72.7362980714609,2.35261167903656,29243309000,2.35261167903656,71.41,323303171
2018-08-22,73.08,73.99,71.54,71.54,3279100,72.785610926764,-2.12067314270077,28623154000,-2.12067314270077,73.09,238674281
2018-08-23,71,72.86,70.95,72.51,2878600,72.2088956484039,1.35588481968129,29011251000,1.35588481968129,71.54,207858794
2018-08-24,72.15,72.41,71.15,71.5,2214700,71.7486682205223,-1.39291132257622,28607150000,-1.39291132257622,72.51,158902206
2018-08-27,71.5,74.77,71.5,74.11,4374500,73.5323504353708,3.65034965034965,29651411000,3.65034965034965,71.5,321670723
2018-08-28,73.68,74.8,72.8,74.56,4089300,73.7911778558234,0.607205505329921,29831456000,0.607205505329921,74.11,301757658
2018-08-29,74.45,76.78,74.06,75.38,5260600,75.7449917889766,1.09978540772532,30159538000,1.09978540772532,74.56,398464937
2018-08-30,75.1,75.98,73.55,73.58,3221400,74.426827307342,-2.3879013000796,29439358000,-2.3879013000796,75.38,239761112
2018-08-31,73.57,73.57,71.58,72.1,2587900,72.4416940472018,-2.01141614569177,28847210000,-2.01141614569177,73.58,187472512
2018-09-03,71.99,73.61,71.08,73.39,2721300,72.4600851221454,1.78918169209431,29363339000,1.78918169209431,72.1,197183166
2018-09-04,73.15,74.32,72.25,74.21,3083000,73.4096016472422,1.11731843575419,29691421000,1.11731843575419,73.39,226319673
2018-09-05,74.28,74.55,71.88,71.9,3051800,73.2859487580759,-3.11278803395768,28767190000,-3.11278803395768,74.21,223656770
2018-09-06,71.03,72.49,70.91,71.6,2762600,71.7228446578326,-0.417246175243404,28647160000,-0.417246175243404,71.9,198143252
2018-09-07,71.95,73.1,70.92,71.68,2607200,72.0772222526938,0.11173184357543,28679168000,0.11173184357543,71.6,187917067
2018-09-10,71.22,73.11,70.96,71,2661900,71.8895256864284,-0.948660714285727,28407100000,-0.948660714285727,71.68,191364957
2018-09-11,70.6,72.19,70.6,71.34,2229500,71.3988878318597,0.478873239436636,28543134000,0.478873239436636,71,159185177
2018-09-12,71.34,74.8,71.34,73.5,5469000,73.44220566998,3.02775441547518,29407350000,3.02775441547518,71.34,401656451
2018-09-13,74.1,74.49,72.4,73.9,3547700,73.4688521873105,0.544217687074825,29567390000,0.544217687074825,73.5,260646402
2018-09-14,73.8,73.86,71.5,71.81,3192300,72.5910450996583,-2.82814614343707,28731181000,-2.82814614343707,73.9,231732974
2018-09-17,69.1,69.97,64.86,64.94,6458200,67.020692593985,-9.56691268625541,25982494000,-9.56691268625541,71.81,432830088
2018-09-18,63.51,66.18,63.51,65.76,3387500,64.9117041029895,1.26270403449338,26310576000,1.26270403449338,64.94,219890345
2018-09-19,65.33,66.67,65.14,66.2,2783300,66.0189962419252,0.669099756690998,26486620000,0.669099756690998,65.76,183753313
2018-09-20,66.49,67.44,65.8,65.97,2100600,66.5486282164195,-0.347432024169191,26394597000,-0.347432024169191,66.2,139788721
2018-09-21,66.3,67.57,65.71,67.03,2701000,66.7843981451486,1.60679096559044,26818703000,1.60679096559044,65.97,180386329
2018-09-25,67.09,67.72,66.36,67.2,2771000,67.1808094550704,0.253617783082189,26886720000,0.253617783082189,67.03,186158023
2018-09-26,67.19,67.49,66.48,66.89,3096200,66.9288914253011,-0.461309523809521,26762689000,-0.461309523809521,67.2,207227710
2018-09-27,66.66,66.99,63.67,63.95,5108900,64.7349928702224,-4.39527582598295,25586395000,-4.39527582598295,66.89,330721692
2018-09-28,64.29,65.16,64.18,64.8,2519400,64.6147791596329,1.64701917679889,25926480000,1.64701917679889,63.95,162790410
2018-10-08,64.85,64.85,59.68,60.55,6641900,61.6474886910359,-6.55864197530864,24226055000,-6.55864197530864,64.8,409453681
2018-10-09,60.9,61,60,60.55,2478100,60.5646737419797,0,24226055000,0,60.55,150085318
2018-10-10,60.78,61.17,59.9,60.6,1992700,60.5748128186599,0.082576383154415,24246060000,0.082576383154415,60.55,120708641
2018-10-11,58,58.45,54.54,55,5419700,56.6388831433619,-9.24092409240924,22005500000,-9.24092409240924,60.6,306964339
2018-10-12,55,56.79,54.9,56.37,4278600,55.7877826077709,2.49090909090909,22553637000,2.49090909090909,55,238692993
2018-10-15,56.68,58.2,55.56,56.11,3567700,56.9463872430156,-0.461238247294665,22449611000,-0.461238247294665,56.37,203166316
2018-10-16,52.03,52.85,50.5,50.5,6854400,50.9088817262313,-9.99821778649082,20205050000,-9.99821778649082,56.11,348948668
2018-10-17,49.03,49.44,46.95,48.46,9072200,48.3542578950449,-4.03960396039604,19388846000,-4.03960396039604,50.5,438681481
2018-10-18,47.62,49.78,47.62,48.11,5626000,48.7385567672189,-0.722245150639704,19248811000,-0.722245150639704,48.46,274201512
2018-10-19,47,51.6,46.52,50.83,8401700,50.0123967797938,5.65371024734983,20337083000,5.65371024734983,48.11,420189054
2018-10-22,50.03,53.75,50.03,52.62,8720000,52.0182253377665,3.52154239622269,21053262000,3.52154239622269,50.83,453599081
2018-10-23,52,52.5,49.78,49.96,6775200,51.028734965455,-5.05511212466742,19988996000,-5.05511212466742,52.62,345731416
2018-10-24,50.38,54.96,50.03,54.2,14098100,53.6481149179391,8.48678943154523,21685420000,8.48678943154523,49.96,756334343
2018-10-25,52.01,52.8,50.6,52.2,10297500,51.7629747529973,-3.690036900369,20885220000,-3.690036900369,54.2,533027162
2018-10-26,52.55,53.3,50.6,51.01,6778300,51.7992637367404,-2.27969348659005,20409101000,-2.27969348659005,52.2,351110017
2018-10-29,50,52.49,49.49,52,6584000,51.3124598839677,1.94079592236817,20805200000,1.94079592236817,51.01,337842570
2018-10-30,51.5,55.72,51.5,54.23,8229800,53.9213962221233,4.28846153846153,21697423000,4.28846153846153,52,443762738
2018-10-31,54.21,55.7,54.21,54.8,6338800,55.0422079842847,1.05107873870552,21925480000,1.05107873870552,54.23,348900282
2018-11-01,55.2,58.16,55.2,57.11,8484400,57.0438524366996,4.21532846715329,22849711000,4.21532846715329,54.8,483982063
2018-11-02,58.27,59.93,57.71,58.88,7713600,58.6305010938437,3.09928208720015,23557888000,3.09928208720015,57.11,452253699
2018-11-05,58.6,58.9,56.01,58,8166600,57.6779116651752,-1.49456521739131,23205800000,-1.49456521739131,58.88,471030357
2018-11-06,57.42,61.88,57.25,61,8575600,59.8778313030189,5.17241379310344,24406100000,5.17241379310344,58,513488390
2018-11-07,60.53,61.68,59.6,59.9,5374700,60.4420053632292,-1.80327868852459,23965990000,-1.80327868852459,61,324860487
2018-11-08,60.48,62.5,59.6,59.8,6673100,61.1412658724837,-0.166944908180306,23925980000,-0.166944908180306,59.9,408002087
2018-11-09,59.41,60.7,58.52,60,4776900,59.7056850439195,0.334448160535128,24006000000,0.334448160535128,59.8,285209281
2018-11-12,59.65,60.8,59.21,60.64,5540600,60.1150457060432,1.06666666666666,24262064000,1.06666666666666,60,333074865
2018-11-13,59.73,61.62,59.62,60.9,7359900,60.8452010427858,0.428759894459107,24366090000,0.428759894459107,60.64,447814656
2018-11-14,60.8,63.31,60.58,61.62,6647100,62.2802789503931,1.18226600985221,24654162000,1.18226600985221,60.9,413980751
2018-11-15,61.2,62.56,60.3,62.21,6035700,61.4812909489597,0.957481337228172,24890221000,0.957481337228172,61.62,371083550
2018-11-16,62.56,63.73,61.11,63.46,6524500,62.3808176876126,2.00932325992606,25390346000,2.00932325992606,62.21,407004955
2018-11-19,63.1,63.37,61.73,62.23,4474000,62.277550227616,-1.93822880554681,24898223000,-1.93822880554681,63.46,278628701
2018-11-20,61.45,63.03,59.6,59.62,5522600,61.3166113786984,-4.19411859231881,23853962000,-4.19411859231881,62.23,338627118
2018-11-21,58.63,60.72,58.63,59.78,4444800,59.4647388312804,0.268366320026836,23917978000,0.268366320026836,59.62,264311666
2018-11-22,60,61.19,59.36,59.51,3536300,60.1927424111917,-0.451656072264973,23809951000,-0.451656072264973,59.78,212861160
2018-11-23,59.7,60.15,56.38,57.34,5504800,57.8629881491913,-3.6464459754663,22941734000,-3.6464459754663,59.51,318522557
2018-11-26,57.18,59.2,56.03,58.65,5729400,57.993145932983,2.28461806766654,23465865000,2.28461806766654,57.34,332268540
2018-11-27,57.5,58.05,56.7,56.87,5177800,57.3043350960637,-3.03495311167945,22753687000,-3.03495311167945,58.65,296708266
2018-11-28,56.5,57.9,55.9,57.48,4069500,57.1159581332876,1.07262176894671,22997748000,1.07262176894671,56.87,232432592
2018-11-29,58,59.47,56.38,56.42,4784700,58.2013582358567,-1.84411969380653,22573642000,-1.84411969380653,57.48,278478134
2018-11-30,56.5,58.03,56.2,57.88,3538100,57.1676474653225,2.58773484579936,23157788000,2.58773484579936,56.42,202265025
2018-12-03,59.5,60.3,59.11,59.49,5495500,59.7074662335831,2.78161713890808,23801949000,2.78161713890808,57.88,328120888
2018-12-04,59.21,59.49,58.52,58.99,3520500,58.9901691217825,-0.840477391158181,23601899000,-0.840477391158181,59.49,207677250
2018-12-05,58,58.92,57.6,58.3,3942600,58.095806094388,-1.16968977792847,23325830000,-1.16968977792847,58.99,229047247
2018-12-06,57.98,58.14,55.41,55.62,4743100,56.6415587285069,-4.59691252144082,22253562000,-4.59691252144082,58.3,268659296
2018-12-07,55.51,55.93,54.25,54.8,3252000,55.1554225859054,-1.47428982380439,21925480000,-1.47428982380439,55.62,179367475
2018-12-10,54.24,55.25,54.01,54.64,2136200,54.6372469806198,-0.291970802919707,21861464000,-0.291970802919707,54.8,116716087
2018-12-11,54.85,55.39,54.7,55.2,1875400,54.9995264906613,1.02489019033676,22085520000,1.02489019033676,54.64,103143857
2018-12-12,55.38,55.4,54.26,54.7,1967400,54.8360258600489,-0.905797101449278,21885470000,-0.905797101449278,55.2,107882149
2018-12-13,54.5,56.36,54.5,55.88,3730200,55.677372630265,2.15722120658135,22357588000,2.15722120658135,54.7,207685731
2018-12-14,55.6,55.89,53.8,54,3749300,54.5114714746753,-3.36435218324982,21605400000,-3.36435218324982,55.88,204379860
2018-12-17,53.87,54.89,53.6,54.51,2136100,54.2411319196587,0.944444444444431,21809451000,0.944444444444431,54,115863831
2018-12-18,54.5,55.07,53.9,54.58,2118100,54.5595401430561,0.128416804256103,21837458000,0.128416804256103,54.51,115559834
2018-12-19,54.57,54.57,52.92,53.34,2597900,53.6167862869918,-2.27189446683766,21341334000,-2.27189446683766,54.58,139293301
2018-12-20,53.02,54.39,52.5,53.94,2392900,53.8136869242596,1.12485939257592,21581394000,1.12485939257592,53.34,128770610
2018-12-21,53.61,55.3,53.6,55.3,3088100,54.4537523634723,2.5213199851687,22125530000,2.5213199851687,53.94,168161192
2018-12-24,55.16,56.33,55.15,56.25,3179100,55.8810555088971,1.71790235081375,22505625000,1.71790235081375,55.3,177653140
2018-12-25,55,56.28,54.86,56.1,4340000,55.8831725655805,-0.266666666666656,22445610000,-0.266666666666656,56.25,242533416
2018-12-26,56.35,56.39,54.89,54.89,2556500,55.7627421758569,-2.15686274509805,21961489000,-2.15686274509805,56.1,142558008
2018-12-27,55.95,57.2,55.18,56.8,6981900,56.3379061364602,3.47968664601931,22725680000,3.47968664601931,54.89,393343317
2018-12-28,56.5,60.78,56.5,60,7910300,59.1273525405807,5.63380281690141,24006000000,5.63380281690141,56.8,467713796
2019-01-02,60,62.49,59.25,61,6250900,60.8695076878332,1.66666666666666,24406100000,1.66666666666666,60,380486223
2019-01-03,61.11,61.15,59.71,60.37,4200200,60.3571295584691,-1.0327868852459,24154037000,-1.0327868852459,61,253512257
2019-01-04,60,60.6,57.97,60.34,5843900,59.3900171017277,-0.049693556402178,24142034000,-0.049693556402178,60.37,347066589
2019-01-07,61.1,61.86,59.72,61.19,4856900,60.6703212196183,1.40868412330128,24482119000,1.40868412330128,60.34,294667499
2019-01-08,60.7,61,59.63,59.9,3415000,60.2674419285638,-2.10818761235496,23965990000,-2.10818761235496,61.19,205814399
2019-01-09,59.71,62.19,59.71,60.49,5036600,61.2898402304716,0.984974958263784,24202049000,0.984974958263784,59.9,308694248
2019-01-10,60.46,62.4,60.39,60.91,4526300,61.353542717881,0.69432964126301,24370091000,0.69432964126301,60.49,277705338
2019-01-11,60.9,60.98,59.41,60,3650100,60.0132184079666,-1.49400755212608,24006000000,-1.49400755212608,60.91,219056469
2019-01-14,59.99,60.56,58.58,58.6,2803900,59.3543329749046,-2.33333333333334,23445860000,-2.33333333333334,60,166423911
2019-01-15,58.65,59.93,58.1,59.73,3192500,59.13154098792,1.9283276450512,23897973000,1.9283276450512,58.6,188775375
2019-01-16,59.4,61.49,59.38,60.37,4042600,60.5834475968787,1.07148836430604,24154037000,1.07148836430604,59.73,244911919
2019-01-17,60.31,60.94,58.91,59.1,2909000,59.8338171222785,-2.10369388769256,23645910000,-2.10369388769256,60.37,174055497
2019-01-18,59.48,60.5,59.16,60.18,2677600,59.9882130927626,1.82741116751268,24078018000,1.82741116751268,59.1,160626359
2019-01-21,60.2,60.96,59.79,60,3277500,60.320435959155,-0.29910269192422,24006000000,-0.29910269192422,60.18,197697997
2019-01-22,59.91,60.44,58.48,58.91,2946400,59.4001461436538,-1.81666666666667,23569891000,-1.81666666666667,60,175017541
2019-01-23,58.5,59.23,58.41,59,1737100,58.7470601035267,0.152775420132402,23605900000,0.152775420132402,58.91,102051633
2019-01-24,59.09,59.46,57.88,58.55,2915300,58.5211019131418,-0.762711864406786,23425855000,-0.762711864406786,59,170604052
2019-01-25,58.5,59.38,58.22,58.55,2239300,58.9176858730581,0,23425855000,0,58.55,131935788
2019-01-28,59.01,59.1,56.56,56.86,3477400,57.6789282116568,-2.88642186165669,22749686000,-2.88642186165669,58.55,200572878
2019-01-29,57.1,57.8,55.85,57.31,2720400,56.9515394373648,0.791417516707709,22929731000,0.791417516707709,56.86,154929658
2019-01-30,57.22,57.72,56.69,56.93,1956500,57.1935098383874,-0.663060547897416,22777693000,-0.663060547897416,57.31,111897329
2019-01-31,57.35,58.12,56.85,57.11,2412900,57.4493128714348,0.316177762164066,22849711000,0.316177762164066,56.93,138621745
2019-02-01,57.8,60,57.58,59.85,3659600,59.1538512405547,4.79775871125897,23945985000,4.79775871125897,57.11,216480203
2019-02-11,60,61.3,59.52,60.93,4219800,60.4828273435441,1.80451127819549,24378093000,1.80451127819549,59.85,255228338
2019-02-12,60.7,61.79,60.52,61.16,3718400,61.197937394091,0.377482356802878,24470116000,0.377482356802878,60.93,227558594
2019-02-13,61.3,67.28,61.16,67.28,11947900,65.1799883259683,10.0065402223676,26918728000,10.0065402223676,61.16,778763070
2019-02-14,67.7,69.98,66.7,68.64,9415800,68.4130681338452,2.02140309155766,27462864000,2.02140309155766,67.28,644164109
2019-02-15,68.45,69.3,67.61,67.8,5971200,68.2044097607116,-1.22377622377623,27126780000,-1.22377622377623,68.64,407259648
2019-02-18,68.4,70.7,68,70.34,7555500,69.2765979552822,3.74631268436579,28143034000,3.74631268436579,67.8,523417119
2019-02-19,71.5,72.97,68.88,69.7,8370500,70.7649573246906,-0.909866363377876,27886970000,-0.909866363377876,70.34,592340269
2019-02-20,69.6,70.2,67.88,69.2,5162300,68.7491489314717,-0.717360114777611,27686920000,-0.717360114777611,69.7,354906069
2019-02-21,69.8,70.35,67.88,68.2,6893200,69.4237001560376,-1.44508670520232,27286820000,-1.44508670520232,69.2,478552283
2019-02-22,68.12,70.84,67.6,70.3,6197400,69.2880721113328,3.07917888563048,28127030000,3.07917888563048,68.2,429407076
2019-02-25,71.88,77.33,71.03,77.1,12256200,74.7173706955107,9.67283072546231,30847710000,9.67283072546231,70.3,915754401
2019-02-26,77.79,83.7,77.77,80.1,14594800,80.669770121054,3.89105058365758,32048010000,3.89105058365758,77.1,1177360129
2019-02-27,80.06,81.74,76.8,78.2,9260600,79.5092823889076,-2.37203495630461,31287820000,-2.37203495630461,80.1,736303740
2019-02-28,78.64,82.29,78.2,79.97,7825900,80.4334681116221,2.26342710997442,31995997000,2.26342710997442,78.2,629467415
2019-03-01,81.5,81.67,78.38,80.81,5743700,79.9493763844558,1.05039389771165,32332081000,1.05039389771165,79.97,459203874
2019-03-04,82.01,86.21,80.08,82.3,11644700,83.8215401677027,1.84383120900878,32928230000,1.84383120900878,80.81,976072833
2019-03-05,81,82.4,80.36,82.16,8326300,81.2128032450385,-0.170109356014567,32872216000,-0.170109356014567,82.3,676203057
2019-03-06,83,84.84,81.5,83.77,10526500,83.3807154276636,1.95959104186952,33516377000,1.95959104186952,82.16,877706017
2019-03-07,83.77,83.77,80.33,80.61,10053500,81.5454795390963,-3.77223349647846,32252061000,-3.77223349647846,83.77,819814706
2019-03-08,78.3,79,75.3,75.49,11851400,77.4032584403056,-6.35156928420791,30203549000,-6.35156928420791,80.61,917339841
2019-03-11,75.69,80,75.68,79.85,8642400,78.7377204211295,5.77559941714133,31947985000,5.77559941714133,75.49,680481064
2019-03-12,79.98,81.37,77.87,79.56,7829300,79.8656993828092,-0.363180964308056,31831956000,-0.363180964308056,79.85,625296194
2019-03-13,79,79.57,77,77.26,5790700,78.047361468004,-2.89089994972347,30911726000,-2.89089994972347,79.56,451950417
2019-03-14,77,79.25,76.66,77.94,5538600,77.8181800126854,0.880144965053055,31183794000,0.880144965053055,77.26,431007118
2019-03-15,77.94,79.8,76.83,77.6,6231200,78.3741844257086,-0.436232999743404,31047760000,-0.436232999743404,77.94,488364591
2019-03-18,78.35,80.88,77.75,80.5,6938000,79.308095647227,3.73711340206187,32208050000,3.73711340206187,77.6,550242502
2019-03-19,81.01,81.87,78.8,79.29,5192600,80.0450112775178,-1.50310559006211,31723929000,-1.50310559006211,80.5,415644287
2019-03-20,78.55,79,76.39,77.67,6535100,77.5538805008638,-2.04313280363224,31075767000,-2.04313280363224,79.29,506823140
2019-03-21,77.67,78.5,76.81,77.33,4646200,77.5914746105878,-0.437749452813178,30939733000,-0.437749452813178,77.67,360503104
2019-03-22,77.44,77.44,76.1,77.41,5042700,76.6234820254481,0.103452735031664,30971741000,0.103452735031664,77.33,386385938
2019-03-25,76.01,76.5,74.68,74.88,5718300,75.5853422793535,-3.26831158765016,29959488000,-3.26831158765016,77.41,432219436
2019-03-26,74.91,75.88,72.37,72.48,4901700,74.2344078422716,-3.20512820512819,28999248000,-3.20512820512819,74.88,363877989
2019-03-27,73.4,74.69,73,73.4,4096100,73.7982371057383,1.26931567328917,29367340000,1.26931567328917,72.48,302285328
2019-03-28,73.12,73.91,71.5,72.44,3792600,72.6559209161134,-1.30790190735694,28983244000,-1.30790190735694,73.4,275557098
2019-03-29,72.53,75.5,72.5,75.43,4756200,74.3285879002284,4.12755383765876,30179543000,4.12755383765876,72.44,353523265
2019-04-01,76.99,78.52,76.9,77.47,6048700,77.748982432705,2.70449423306375,30995747000,2.70449423306375,75.43,470283380
2019-04-02,78.4,78.62,76.4,76.88,5546400,77.0613555213713,-0.761585129727636,30759688000,-0.761585129727636,77.47,427414027
2019-04-03,76.51,76.77,75.58,76.63,3655300,76.0916278572236,-0.325182101977113,30659663000,-0.325182101977113,76.88,278134151
2019-04-04,77,77.5,75.62,76.06,4037100,76.4121188612057,-0.743834007568823,30431606000,-0.743834007568823,76.63,308484282
2019-04-08,73.36,74.48,71.01,72.72,10166700,73.0315939995922,-4.39127004996056,29095272000,-4.39127004996056,76.06,742490964
2019-04-09,71.87,73.33,71.1,73.03,4808500,72.2989891545246,0.426292629262937,29219303000,0.426292629262937,72.72,347653232
2019-04-10,72.7,75.45,71.68,73.93,5109400,73.5298679459759,1.23237025879776,29579393000,1.23237025879776,73.03,375695272
2019-04-11,73.98,74.49,71.3,72.01,3987300,72.5299728736841,-2.59705126470987,28811201000,-2.59705126470987,73.93,289196730
2019-04-12,71.78,72.5,71.61,72.5,2157100,72.021130400639,0.6804610470768,29007250000,0.6804610470768,72.01,155358869
2019-04-15,73.4,73.88,71.36,71.36,3128600,72.4708195197541,-1.57241379310346,28551136000,-1.57241379310346,72.5,226729597
2019-04-16,71.33,71.33,67.77,70.8,5989700,69.4642998636155,-0.784753363228697,28327080000,-0.784753363228697,71.36,416069136
2019-04-17,70.56,70.84,69.38,69.51,4204400,69.9866624615972,-1.82203389830509,27810951000,-1.82203389830509,70.8,294255353
2019-04-18,70.15,71.56,69.69,70.25,4601800,70.7139753985699,1.06459502229894,28107025000,1.06459502229894,69.51,325409097
2019-04-19,71.5,71.51,69.5,70.26,2919800,70.3244241095999,0.014234875444847,28111026000,0.014234875444847,70.25,205332058
2019-04-22,70.05,70.16,68.78,69.01,3001900,69.3737624760107,-1.77910617705664,27610901000,-1.77910617705664,70.26,208250392
2019-04-23,68.9,70,68.52,69.16,2558900,69.2772363162868,0.217359802927103,27670916000,0.217359802927103,69.01,177274767
2019-04-24,69.78,71.37,69.23,71.31,4581400,70.7360987634056,3.10873337189127,28531131000,3.10873337189127,69.16,324068453
2019-04-25,70.77,71,68.32,68.33,3868600,69.5100496998544,-4.17893703547889,27338833000,-4.17893703547889,71.31,268908177
2019-04-26,67.84,68.2,66.48,66.55,3705300,67.2475597117642,-2.60500512220109,26626655000,-2.60500512220109,68.33,249172383
2019-04-29,66.55,66.98,64.72,65.85,3449700,65.9453945611972,-1.05184072126221,26346585000,-1.05184072126221,66.55,227491366
2019-04-30,66.18,67.8,65.8,66.98,2177600,66.7264360795911,1.7160212604404,26798698000,1.7160212604404,65.85,145305489
2019-05-06,64.79,64.79,60.28,60.28,5246300,62.4242174428352,-10.00298596596,24118028000,-10.00298596596,66.98,327497795
2019-05-07,61,61.77,59.85,60.92,2606000,60.9137229274934,1.06171201061713,24374092000,1.06171201061713,60.28,158741832
2019-05-08,59.5,62.49,59.09,60.9,2593700,61.0617398140334,-0.032829940906112,24366090000,-0.032829940906112,60.92,158375285
2019-05-09,60.15,61.8,60.13,60.7,1896500,61.0353744000262,-0.328407224958948,24286070000,-0.328407224958948,60.9,115756090
2019-05-10,61.97,62.8,60.5,62.77,3552300,61.8949783592436,3.41021416803954,25114277000,3.41021416803954,60.7,219871079
2019-05-13,63.39,66.42,63,64.69,4530400,65.1263924199556,3.05878604428866,25882469000,3.05878604428866,62.77,295050041
2019-05-14,62.88,64.18,62.8,62.93,2692300,63.3390888895244,-2.72066780027824,25178293000,-2.72066780027824,64.69,170527639
2019-05-15,63.4,64.18,62.9,63.33,2607600,63.4224680510324,0.635626887017318,25338333000,0.635626887017318,62.93,165380174
2019-05-16,63.26,63.44,62.06,62.73,2073400,62.8103091540465,-0.947418285172911,25098273000,-0.947418285172911,63.33,130230895
2019-05-17,62.76,63.22,59.88,60.2,2842800,61.3908943169507,-4.0331579786386,24086020000,-4.0331579786386,62.73,174524490
2019-05-20,60,61.99,59.18,61.68,2545700,60.5621577838594,2.45847176079734,24678168000,2.45847176079734,60.2,154174478
2019-05-21,61.96,63.59,61.62,62.65,2770100,62.8616657978753,1.57263294422827,25066265000,1.57263294422827,61.68,174135112
2019-05-22,62.8,62.95,60.92,61.21,2095600,61.5372333445471,-2.29848363926575,24490121000,-2.29848363926575,62.65,128959580
